StateWellID,Latitude,Longitude,WellDepth,Rainfall,Elevation,Tmin,claytotal_l,awc_l,pi_r,ph_r,Fluoride_avg,Exceedance
1032201,34.6127778,-102.0683333,244,483.9542043,1136,5.80076254,27,0.119999997,19,7.900000095,1.705,0
1032202,34.619444,-102.050556,220,484.4689008,1133,5.82821709,27,0.119999997,19,7.900000095,0.883333333,0
1032703,34.5252778,-102.1236111,384,478.3329339,1142,5.72681933,27,0.119999997,19,7.900000095,2.63,1
1040101,34.473333,-102.108056,378,471.6390957,1135,5.78058774,27,0.119999997,19,7.900000095,1.945,0
1048102,34.333889,-102.095834,414,457.7201354,1104,6.12117733,27,0.119999997,19,7.900000095,2.17,1
1048302,34.352501,-102.038334,361,459.4893103,1098,6.16092953,27,0.119999997,19,7.900000095,1.55,0
1048303,34.365556,-102.003056,250,463.459547,1095,6.18036523,27,0.119999997,19,7.900000095,1.36,0
2409602,33.816389,-102.907501,220,437.807116,1179,6.24573503,6,0.090000004,11,6.900000095,2.84,1
2409801,33.761945,-102.956389,177,437.5775088,1187,6.32627634,6,0.090000004,11,6.900000095,3.16,1
2409901,33.765001,-102.896945,193,439.6563677,1175,6.36945712,6,0.090000004,11,6.900000095,2.723333333,1
2411803,33.753334,-102.669722,192,444.5176943,1131,6.56668116,6,0.090000004,11,6.900000095,3.69,1
2418601,33.6884444,-102.7827472,238,443.1423095,1156,6.58659556,6,0.090000004,11,6.900000095,3.024,1
2419902,33.642222,-102.644445,200,446.2826064,1127,6.7409267,6,0.090000004,11,6.900000095,2.4,1
2426402,33.571667,-102.857501,350,437.2822978,1163,6.62667235,6,0.090000004,11,6.900000095,2.245,1
2428104,33.600556,-102.62,220,447.5201456,1121,6.7956064,6,0.090000004,11,6.900000095,2.854,1
2428702,33.505834,-102.621111,253,445.1378002,1113,6.91293642,6,0.090000004,11,6.900000095,2.99,1
2435203,33.487778,-102.694445,245,439.8367583,1127,6.82892502,6,0.090000004,11,6.900000095,3.36,1
2436401,33.4575,-102.62,202,442.5323281,1108,7.0024453,6,0.090000004,11,6.900000095,3.65,1
2419303,33.7191667,-102.6469444,267,445.732304,1126,6.65848722,12,0.119999997,13,7.5,4.62,1
2436102,33.473055,-102.616112,227,443.7395589,1109,6.98126685,6,0.090000004,11,6.900000095,3.4,1
2411403,33.8072222,-102.7430556,130,440.662265,1148,6.3109296,8,0.100000001,10,8,3.01,1
2417801,33.638056,-102.921667,203,437.4634669,1181,6.52579589,10,0.109999999,9,8,3.63,1
2329403,33.556112,-101.462778,307,504.0309205,939,8.43145743,10,0.109999999,9,8,2.0875,1
2328312,33.592778,-101.536111,220,485.138386,950,8.35142705,12,0.100000001,13,8.100000381,3.01,1
2321710,33.665278,-101.468611,350,490.7599118,955,8.20228688,13,0.140000001,13,7.199999809,2.65,1
2322402,33.6746444,-101.3493,337,526.3110241,940,8.20072405,13,0.140000001,13,7.199999809,2.11,1
2322906,33.662778,-101.268055,330,545.7289426,925,8.2927042,13,0.140000001,13,7.199999809,2.84,1
2329202,33.618333,-101.434722,260,502.1735374,945,8.29027633,13,0.140000001,13,7.199999809,3.012,1
2329302,33.602778,-101.393889,306,516.0126596,937,8.33526482,13,0.140000001,13,7.199999809,3.55,1
2322504,33.6747167,-101.3225694,367,534.0844988,936,8.20287816,22,0.100000001,21,8.399999619,2.48,1
2329703,33.539445,-101.463056,300,506.3042691,935,8.48947846,10,0.100000001,13,7.199999809,3.14,1
2312902,33.7672222,-101.5077778,350,491.2115849,968,8.05453995,35,0.150000006,27,8.100000381,2.38,1
2313503,33.796111,-101.444722,350,502.5803906,962,8.02958071,35,0.150000006,27,8.100000381,3.04,1
2313706,33.782778,-101.490556,380,494.6907436,967,8.0393631,35,0.150000006,27,8.100000381,2.73,1
2313803,33.777222,-101.456945,342,499.0518767,962,8.0576028,35,0.150000006,27,8.100000381,2.66,1
2315401,33.819167,-101.239722,384,528.9603058,925,8.12775009,35,0.150000006,27,8.100000381,2.95,1
2315501,33.8213889,-101.205,400,532.4584845,927,8.09614658,35,0.150000006,27,8.100000381,3.07,1
2315601,33.825555,-101.159723,365,539.6481115,931,8.04131507,35,0.150000006,27,8.100000381,2.78,1
2320614,33.669722,-101.530555,343,483.3504691,962,8.18411568,35,0.150000006,27,8.100000381,1.96,0
2321202,33.738611,-101.456389,320,495.9605871,959,8.1094846,35,0.150000006,27,8.100000381,2.8,1
2322103,33.740278,-101.346389,240,523.2177715,945,8.12615389,35,0.150000006,27,8.100000381,3.128,1
2322503,33.6794444,-101.2980556,346,539.494256,933,8.21765858,35,0.150000006,27,8.100000381,3.28,1
2322702,33.659723,-101.342222,354,529.2985821,938,8.2213844,35,0.150000006,27,8.100000381,2.72,1
2324401,33.698056,-101.098334,325,553.3929402,900,8.42033489,35,0.150000006,27,8.100000381,2.83,1
2312607,33.82,-101.509723,355,495.9024247,973,7.9708323,22,0.119999997,19,7.900000095,3.35,1
2313606,33.7975,-101.3875,370,513.1555551,955,8.03813616,22,0.119999997,19,7.900000095,2.633333333,1
236602,36.454167,-102.540834,65,434.9580812,1251,4.57946907,15,0.050000001,15,8.399999619,2.736666667,1
243601,36.296667,-102.630555,380,434.0827976,1281,4.58748158,15,0.050000001,15,8.399999619,2.15,1
243701,36.255001,-102.745834,313,429.5116137,1300,4.55358908,15,0.050000001,15,8.399999619,2.05,1
244801,36.270555,-102.555278,370,434.2459846,1262,4.67070839,15,0.050000001,15,8.399999619,2.4,1
252701,36.13,-102.622222,420,428.6316323,1244,4.73409609,15,0.050000001,15,8.399999619,0.77,0
253501,36.188334,-102.456945,495,432.8583223,1225,4.82909164,15,0.050000001,15,8.399999619,1.38,0
253702,36.1336111,-102.4733333,510,431.2504416,1220,4.85692626,15,0.050000001,15,8.399999619,0.62,0
260302,36.084167,-102.501389,550,428.6470582,1216,4.8633386,15,0.050000001,15,8.399999619,0.98,0
233915,36.413056,-102.890834,300,418.5842483,1364,4.33115231,8,0.100000001,10,7.099999905,1.45,0
234710,36.386389,-102.838334,156,423.025387,1338,4.38108981,8,0.100000001,10,7.099999905,1.35,0
237201,36.476111,-102.449722,250,435.052371,1234,4.59516845,8,0.100000001,10,7.099999905,1.6,0
242704,36.277778,-102.867222,300,424.2699169,1334,4.46883264,8,0.100000001,10,7.099999905,1.22,0
242904,36.274444,-102.768333,300,428.752851,1308,4.53098535,8,0.100000001,10,7.099999905,2.46,1
253901,36.137222,-102.409445,470,432.5884602,1210,4.90399901,8,0.100000001,10,7.099999905,1.5,0
258301,36.083889,-102.789445,402,427.9907366,1287,4.69822003,8,0.100000001,10,7.099999905,1.24,0
260607,36.067778,-102.531389,560,427.5928598,1216,4.84784265,8,0.100000001,10,7.099999905,1.53,0
260609,36.0613889,-102.5325,576,427.4392651,1215,4.85129395,8,0.100000001,10,7.099999905,1.2725,0
258106,36.088334,-102.874722,400,426.2403223,1309,4.7046442,20,0.100000001,25,8.300000191,2.01,1
260502,36.0638889,-102.5480556,592,427.4801852,1218,4.83549129,20,0.100000001,25,8.300000191,1.4225,0
260503,36.0613889,-102.5425,593,427.4190977,1217,4.84226549,20,0.100000001,25,8.300000191,1.44,0
260610,36.061112,-102.537222,602,427.4154449,1216,4.84722973,20,0.100000001,25,8.300000191,1.49,0
233701,36.3938889,-102.9625,437,415.0460064,1394,4.3613366,20,0.100000001,25,8.300000191,1.24,0
257303,36.093889,-102.887778,455,425.9986341,1313,4.69599935,20,0.100000001,25,8.300000191,2.04,1
261101,36.095,-102.488334,563,429.4264452,1216,4.86761169,20,0.100000001,25,8.300000191,0.71,0
234712,36.386945,-102.841945,180,422.7154329,1339,4.37931096,7,0.090000004,6,8,1.435,0
235204,36.4641667,-102.6822222,150,432.474282,1288,4.44274638,7,0.090000004,6,8,4.615,1
235206,36.4636944,-102.6829167,270,432.446813,1288,4.44223029,7,0.090000004,6,8,3.07,1
235207,36.4636389,-102.6844167,240,432.3733796,1289,4.44083456,7,0.090000004,6,8,4.35,1
263501,36.071389,-102.194445,450,440.0183637,1157,5.12848135,7,0.090000004,6,8,1.08,0
245502,36.310834,-102.455834,400,434.2502902,1232,4.75252233,12,0.050000001,10,8.199999809,1.6,0
237602,36.428333,-102.391389,300,435.3029627,1216,4.68362642,20,0.100000001,25,8.300000191,1.52,0
258305,36.111945,-102.782778,468,427.6735967,1292,4.6608588,20,0.100000001,25,8.300000191,1.47,0
156906,36.1419444,-103.0111111,293,426.4284596,1354,4.59286666,10,0.100000001,8,8.199999809,0.85,0
251504,36.168889,-102.681667,430,428.9621741,1267,4.65357595,10,0.100000001,8,8.199999809,1.035,0
242202,36.3644444,-102.7988889,50,426.5300757,1325,4.42414399,12,0.050000001,10,8.199999809,3.303333333,1
251707,36.140834,-102.717778,480,427.9589325,1273,4.63850177,12,0.050000001,10,8.199999809,0.88,0
156309,36.2438889,-103.0316667,256,422.1968702,1376,4.42761344,8,0.100000001,9,7.199999809,0.57,0
2217102,33.7336111,-100.9947222,421,563.4984437,901,8.40038661,27,0.109999999,22,7.099999905,0.912,0
1201656,34.931389,-100.882778,125,577.811495,844,7.39505882,10,0.109999999,7,8.199999809,0.5,0
1212401,34.816944,-100.605556,180,597.0919248,762,8.03098004,12,0.140000001,9,8.100000381,0.37,0
549504,35.1825,-100.939722,697,591.2218937,957,6.73763709,35,0.119999997,18,8,0.82,0
549607,35.168055,-100.903056,673,596.5477124,941,6.80837448,22,0.100000001,23,8.199999809,0.84,0
2608505,32.950278,-103.056667,155,405.1588694,1122,7.68701286,6,0.090000004,11,6.900000095,1.17,0
2704505,32.9427778,-102.5627778,168,432.0482204,1025,8.06918425,6,0.090000004,11,6.900000095,4.54,1
2706512,32.938889,-102.295556,160,439.0799276,973,8.27822772,6,0.090000004,11,6.900000095,5.615,1
2728301,32.587222,-102.536389,100,397.7218064,974,8.94115619,6,0.090000004,11,6.900000095,4.8725,1
2701910,32.893889,-102.901667,180,431.6534492,1086,7.97161908,5,0.109999999,6,8,1.485,0
2704518,32.936667,-102.575278,155,431.3613207,1027,8.08455153,5,0.109999999,6,8,4.7625,1
2711605,32.8327778,-102.6413889,116,417.9590649,1023,8.36876801,10,0.109999999,9,8,5.5475,1
2702807,32.888889,-102.799445,190,439.6405996,1064,8.05374955,3,0.059999999,4,8.100000381,1.8,0
2624507,32.682778,-103.057223,226,362.2985461,1085,8.43081853,18,0.090000004,17,6.300000191,1.34,0
2702811,32.900556,-102.794722,180,442.2967075,1066,8.02575772,18,0.090000004,17,6.300000191,2.86,1
2703501,32.948056,-102.670278,146,434.7281108,1048,8.01104719,18,0.090000004,17,6.300000191,4.34,1
2703705,32.911112,-102.722778,146,437.1320212,1051,8.05513693,18,0.090000004,17,6.300000191,3.7,1
2705527,32.9226972,-102.4181889,160,437.613967,993,8.20686871,18,0.090000004,17,6.300000191,4.856,1
2711205,32.8425,-102.699722,154,421.243647,1038,8.26035353,18,0.090000004,17,6.300000191,3,1
2711206,32.848611,-102.670278,159,421.1109905,1032,8.27308292,18,0.090000004,17,6.300000191,4.47,1
2717213,32.714445,-102.945,220,382.7659016,1071,8.39808612,18,0.090000004,17,6.300000191,1.52,0
2717511,32.6925,-102.919444,211,385.3864644,1062,8.48740334,18,0.090000004,17,6.300000191,1.755,0
2718519,32.703334,-102.818611,195,399.720913,1039,8.55563155,18,0.090000004,17,6.300000191,1.8,0
2719126,32.726389,-102.744445,150,404.4047577,1027,8.54580901,18,0.090000004,17,6.300000191,3.3,1
2719127,32.725,-102.741945,198,404.2973144,1026,8.54996215,18,0.090000004,17,6.300000191,3.18,1
2720110,32.724722,-102.589722,170,406.5100693,994,8.67471596,18,0.090000004,17,6.300000191,4.38,1
2721702,32.6467194,-102.4671528,135,406.9730075,962,8.84520112,18,0.090000004,17,6.300000191,3.81,1
2725103,32.598056,-102.9975,100,366.5116549,1066,8.63280731,18,0.090000004,17,6.300000191,3.05,1
2726404,32.5677778,-102.8438889,226,384.6995429,1031,8.76518127,18,0.090000004,17,6.300000191,2.735,1
2727518,32.577778,-102.679444,240,394.4529664,999,8.91101087,18,0.090000004,17,6.300000191,3.245,1
2730102,32.611945,-102.341389,105,410.1600104,938,9.12502713,18,0.090000004,17,6.300000191,2.85,1
2719713,32.630555,-102.740834,122,397.7315603,1016,8.73184858,8,0.100000001,10,8,2,0
2726507,32.571944,-102.805001,180,388.4120223,1024,8.79231233,8,0.100000001,10,8,3.99,1
2702507,32.924444,-102.795,165,446.7630188,1070,7.97012828,10,0.090000004,6,7.900000095,2.113333333,1
2720601,32.694722,-102.533055,117,407.7541054,980,8.68092875,10,0.090000004,6,7.900000095,2.45,1
2702908,32.914723,-102.790556,190,444.9740938,1067,7.99459387,8,0.100000001,10,7.900000095,2.78,1
2717212,32.726389,-102.9325,188,387.0317987,1069,8.37361127,8,0.100000001,10,7.900000095,2.253333333,1
2712201,32.846111,-102.549722,150,424.9117178,1007,8.38052314,5,0.109999999,6,8,4.27,1
2717702,32.610834,-102.995834,100,366.9186124,1067,8.60717981,5,0.109999999,6,8,3.19,1
2720108,32.7225,-102.589445,180,406.3673779,994,8.67770511,5,0.109999999,6,8,4.77,1
4402301,31.9775,-101.755556,155,412.9017729,795,10.62584881,10,0.109999999,9,8,3.29,1
4402309,31.990834,-101.759167,140,412.5562644,798,10.64062712,10,0.109999999,9,8,2.8,1
4403406,31.940556,-101.74,53,415.3066568,788,10.56862912,8,0.050000001,8,8.199999809,3.9,1
2860811,32.040834,-101.545834,250,442.0638645,775,10.57803915,10,0.100000001,10,8.100000381,1.76,0
4403102,31.959723,-101.733334,90,416.9870961,789,10.58144633,8,0.07,5,8.5,3.26,1
1160204,34.0925,-101.578055,271,495.3514991,1003,7.45952789,20,0.07,18,8.199999809,3.1,1
2416315,33.838056,-102.028889,185,473.7383022,1039,7.44620848,20,0.07,18,8.199999809,1.965,0
1151901,34.157501,-101.644722,325,487.0041091,1017,7.28048787,8,0.100000001,10,8,2.96,1
2301802,33.915278,-101.940556,345,479.3108716,1041,7.31004568,8,0.100000001,10,8,1.935,0
1152208,34.238334,-101.574444,281,498.4764596,1015,7.23236362,13,0.140000001,13,7.199999809,2,0
2311202,33.8735833,-101.6912222,415,485.2381512,1002,7.71771155,13,0.140000001,13,7.199999809,2.54,1
1157603,34.062778,-101.891945,285,477.0010248,1049,7.06256879,13,0.140000001,12,7.199999809,2.665,1
1160403,34.082222,-101.587778,300,494.4167313,1003,7.47862733,13,0.140000001,12,7.199999809,2.643333333,1
2311201,33.872222,-101.693889,351,485.0918473,1003,7.7168824,13,0.140000001,12,7.199999809,2.736666667,1
1056203,34.231111,-102.049167,325,464.1551652,1088,6.43158033,22,0.100000001,17,8.5,2.235,1
1056306,34.247778,-102.029167,317,464.4755728,1086,6.42758898,22,0.100000001,17,8.5,1.98,0
1064205,34.122778,-102.076389,270,465.3962679,1077,6.64774677,22,0.100000001,17,8.5,2.333333333,1
1151510,34.1872222,-101.6963889,339,482.3308931,1026,7.1779207,22,0.100000001,17,8.5,2.273333333,1
1149512,34.187778,-101.961112,296,470.5661463,1071,6.66934482,22,0.109999999,22,8,2.145,1
2312108,33.849167,-101.592222,435,490.4576353,987,7.87201407,22,0.109999999,22,8,2.87,1
2408301,33.9925,-102.014723,341,472.0221229,1058,7.02574716,22,0.109999999,22,8,1.325,0
1141602,34.296945,-101.883055,288,477.059007,1067,6.60575884,27,0.119999997,19,7.900000095,1.7,0
1141903,34.280833,-101.900834,317,474.8885345,1067,6.62301131,27,0.119999997,19,7.900000095,1.73,0
1141904,34.27875,-101.9013611,300,474.7977667,1067,6.62776178,27,0.119999997,19,7.900000095,1.62,0
1143704,34.28,-101.716389,306,485.4821196,1039,6.97986411,27,0.119999997,19,7.900000095,1.595,0
1150507,34.189722,-101.828055,332,476.7843626,1048,6.95185512,27,0.119999997,19,7.900000095,2.296666667,1
1151512,34.1835833,-101.6768889,353,483.8578024,1023,7.20790405,27,0.119999997,19,7.900000095,2.7,1
1157102,34.107778,-101.991389,305,469.9246827,1066,6.79164659,27,0.119999997,19,7.900000095,2.31,1
1158103,34.110834,-101.853056,336,477.4865388,1048,7.01577357,27,0.119999997,19,7.900000095,2.595,1
1158204,34.083611,-101.818055,341,479.4359325,1040,7.13868395,27,0.119999997,19,7.900000095,3.2,1
1159404,34.079167,-101.739722,320,482.6767518,1025,7.29596298,27,0.119999997,19,7.900000095,2.76,1
1159505,34.066667,-101.695834,147,485.626787,1016,7.40092719,27,0.119999997,19,7.900000095,3.416666667,1
2301201,33.992778,-101.957501,358,475.3789345,1052,7.10526476,27,0.119999997,19,7.900000095,2.34,1
2302410,33.934722,-101.854445,356,482.2343796,1032,7.38303233,27,0.119999997,19,7.900000095,2.6,1
2303201,33.977778,-101.676944,201,488.0460558,1008,7.55872106,27,0.119999997,19,7.900000095,3.95,1
2312106,33.8662778,-101.6000556,380,490.7029671,989,7.83967853,27,0.119999997,19,7.900000095,2.936666667,1
2408602,33.941111,-102.010556,331,473.8062247,1053,7.15947731,27,0.119999997,19,7.900000095,2.625,1
258803,36.0225,-102.8158333,463,429.3082398,1282,4.78260014,15,0.050000001,15,8.399999619,1.09,0
717701,35.6577778,-102.9894444,125,422.0119845,1259,5.21622949,15,0.050000001,15,8.399999619,1.375,0
257602,36.0458333,-102.91,426,426.7334618,1315,4.71741615,27,0.100000001,11,8.300000191,1.02,0
261401,36.054723,-102.487222,526,428.4398092,1209,4.89151969,27,0.100000001,11,8.300000191,1.61,0
709101,35.863889,-102.964723,260,425.0369557,1284,5.00467333,27,0.100000001,11,8.300000191,2.525,1
710201,35.866112,-102.804723,410,432.583224,1252,4.96499917,27,0.100000001,11,8.300000191,0.93,0
713602,35.8236111,-102.4097222,500,449.0779421,1175,5.1916103,27,0.100000001,11,8.300000191,1.485,0
722201,35.725278,-102.310001,550,462.4620779,1166,5.3660387,27,0.100000001,11,8.300000191,1.34,0
717901,35.6536111,-102.8997222,120,423.0130067,1215,5.33392895,20,0.100000001,25,8.300000191,1.245,0
260801,36.007501,-102.576667,612,428.9039388,1217,4.86216257,28,0.119999997,22,8,1.3,0
712101,35.8391667,-102.5991667,200,440.294783,1181,5.17253367,20,0.100000001,25,8.300000191,1.02,0
710302,35.838056,-102.765556,450,434.492216,1231,5.04800915,27,0.100000001,11,8.300000191,2.14,1
521602,35.678333,-100.400834,232,608.0515672,828,6.97754888,18,0.119999997,13.5,8.199999809,1.44,0
514705,35.759445,-100.371389,110,600.5595478,808,6.96489389,25,0.140000001,16.5,7.900000095,0.61,0
506704,35.913056,-100.374722,186,584.4089584,736,6.80958961,7,0.150000006,8,7.5,1.05,0
504601,35.944445,-100.529722,142,572.1160247,759,6.73942527,5,0.02,5,8.199999809,0.985,0
505920,35.915556,-100.393056,130,583.4958433,737,6.80439395,5,0.02,5,8.199999809,1.3,0
462701,36.026111,-100.341389,282,569.6472919,805,6.43103422,10,0.100000001,4.5,7.5,0.3675,0
462908,36.011112,-100.264723,200,578.8007636,794,6.39986575,10,0.100000001,4.5,7.5,0.286666667,0
439606,36.4319444,-100.1444444,424,576.2482324,780,6.27405173,25,0.140000001,17,7.599999905,0.705333333,0
456601,36.180555,-100.040278,300,602.7741241,753,6.56812185,25,0.140000001,17,7.599999905,0.4175,0
440502,36.4491667,-100.0511111,200,580.5464355,757,6.43049817,20,0.100000001,17,8.199999809,0.3762,0
436603,36.452778,-100.539722,475,547.4024611,861,5.96808557,35,0.140000001,26.5,7.900000095,1.03,0
439402,36.451112,-100.221111,418,570.05687,794,6.21777568,35,0.140000001,26.5,7.900000095,1.066666667,0
462403,36.078055,-100.337222,290,571.5545409,825,6.30783653,18,0.109999999,8,7.5,1.485,0
439607,36.435278,-100.146389,478,576.0791769,781,6.26978788,20,0.079999998,14.5,8.199999809,0.78,0
461102,36.120555,-100.475833,275,562.5593652,839,6.45740628,25,0.100000001,17.5,8.199999809,4.124,1
464306,36.116667,-100.025278,435,605.6433423,773,6.57271601,5,0.059999999,2,7.199999809,0.45,0
2319813,33.662778,-101.691945,297,473.8894185,972,8.27879846,20,0.07,18,8.199999809,2.49,1
2319815,33.6600278,-101.6815,260,474.373076,971,8.2813444,20,0.07,18,8.199999809,2.5975,1
2325904,33.511667,-101.885834,108,473.989777,983,8.34709961,20,0.07,18,8.199999809,6.35,1
2326611,33.562501,-101.783611,117,470.5316598,966,8.48267309,20,0.07,18,8.199999809,3.47,1
2333803,33.397778,-101.933611,130,472.795358,989,8.27847059,20,0.07,18,8.199999809,4.14,1
2334404,33.450278,-101.848334,140,476.1055193,974,8.4506297,20,0.07,18,8.199999809,6.45,1
2334908,33.400001,-101.769167,145,481.6075302,961,8.56783399,20,0.07,18,8.199999809,5.45,1
2335506,33.425,-101.674167,136,484.220559,944,8.65649832,20,0.07,18,8.199999809,5.92,1
2335710,33.412223,-101.713889,274,482.9929442,951,8.61780146,20,0.07,18,8.199999809,5.22,1
2440208,33.49,-102.059445,193,462.3199154,1012,7.9955382,20,0.07,18,8.199999809,4.38,1
2440504,33.441389,-102.0425,192,464.9351019,1008,8.05115419,20,0.07,18,8.199999809,4.8,1
2317412,33.6795,-101.9893611,130,472.066707,1006,7.98355664,18,0.050000001,17,8.399999619,5.973333333,1
2319704,33.649722,-101.740834,239,470.6538969,975,8.30226305,18,0.07,20,8.399999619,2.33,1
2432911,33.5086111,-102.0044444,200,464.169867,1006,8.07609122,12,0.119999997,13,7.5,5.558,1
2327720,33.5355556,-101.7111111,170,467.4839014,953,8.51865591,15,0.100000001,15,8,2.275,1
2335504,33.4175,-101.672778,264,485.7362293,943,8.66391007,55,0.109999999,44,7.800000191,4.9675,1
2318303,33.746667,-101.785556,312,476.6841777,1002,7.94539099,8,0.100000001,10,8,1.83,0
2309504,33.795556,-101.939445,200,479.1714488,1022,7.66802448,22,0.109999999,22,8,2.03,1
2310503,33.802223,-101.82,200,481.7404846,1014,7.72914467,22,0.109999999,22,8,1.9425,0
2318302,33.748056,-101.786667,314,476.8123703,1002,7.93939144,22,0.109999999,22,8,2.2475,1
2318409,33.699445,-101.845278,194,472.5853756,997,8.06675227,22,0.109999999,22,8,1.8,0
2319706,33.684722,-101.666112,312,476.9732863,975,8.20810568,22,0.109999999,22,8,1.75,0
2320805,33.665001,-101.578611,324,480.8031898,966,8.20633424,22,0.109999999,22,8,2.235,1
2424804,33.6505556,-102.0438889,207,465.5915815,1014,7.89358162,22,0.109999999,22,8,4.56,1
2310502,33.798334,-101.814723,300,481.4325308,1013,7.74485222,27,0.119999997,19,7.900000095,2.2,1
2311402,33.812778,-101.717778,350,482.1831839,1001,7.81005227,27,0.119999997,19,7.900000095,1.83,0
2311801,33.766389,-101.705834,350,479.8620599,994,7.95205478,27,0.119999997,19,7.900000095,2.4,1
2312404,33.826667,-101.596945,320,488.8247692,986,7.90280493,27,0.119999997,19,7.900000095,2.06,1
2320403,33.707501,-101.596111,350,481.7349157,974,8.13319721,27,0.119999997,19,7.900000095,2.35,1
2328203,33.609167,-101.581389,280,479.308392,957,8.32840553,6,0.090000004,11,6.900000095,2.4,1
2336201,33.496389,-101.580833,110,485.4604667,926,8.68030949,6,0.090000004,11,6.900000095,4.3,1
2424802,33.650556,-102.061112,200,464.3510417,1018,7.85316802,6,0.090000004,11,6.900000095,3.64,1
2432319,33.619167,-102.010278,159,464.9316352,1008,7.99555706,6,0.090000004,11,6.900000095,4.64,1
2440308,33.490834,-102.008889,194,464.5359163,1006,8.07562714,6,0.090000004,11,6.900000095,4.8,1
2325507,33.574444,-101.934445,200,469.7611312,994,8.20633116,10,0.100000001,13,7.199999809,3.8,1
2325509,33.571944,-101.933055,155,469.8853465,993,8.21067965,10,0.100000001,13,7.199999809,4.17,1
2827705,32.514723,-101.713889,133,469.0385378,844,9.71289415,10,0.109999999,9,8,2.62,1
2850704,32.1502778,-101.8344444,135,409.393122,827,10.6664119,10,0.109999999,9,8,2.986666667,1
2732801,32.512223,-102.058334,110,422.5210508,887,9.639693,6,0.090000004,11,6.900000095,3.54,1
2834701,32.387222,-101.843611,48,422.1573899,810,10.4278789,6,0.090000004,11,6.900000095,3.395,1
2841204,32.363334,-101.933334,130,413.5384395,853,10.30501036,6,0.090000004,11,6.900000095,2.46,1
2849807,32.1563889,-101.9455556,151,395.7306279,837,10.7628628,6,0.090000004,11,6.900000095,2.45,1
2849909,32.1455556,-101.8969444,173,400.1651658,832,10.72516517,6,0.090000004,11,6.900000095,2.74,1
2858109,32.101667,-101.866667,50,399.7035515,821,10.74604119,6,0.090000004,11,6.900000095,2.2,1
2825705,32.512501,-101.961945,160,430.558042,861,9.76130187,8,0.100000001,10,8,4.01,1
2748106,32.373889,-102.109167,218,404.8740876,879,10.21135045,10,0.119999997,10,7.5,4.44,1
